job_id,detailed_welfare
35BB8C16,Công tác phí
35BB8C16,Phụ cấp thâm niên
35BB8C16,Nghỉ phép năm
35BB8BF9,Laptop
35BB8BF9,Chế độ bảo hiểm
35BB8BF9,Du Lịch
35BB8BF9,Chế độ thưởng
35BB8BF9,Chăm sóc sức khỏe
35BB8BF9,Đào tạo
35BB8BF9,Tăng lương
35BB8BF9,Nghỉ phép năm
35BB8BFB,Laptop
35BB8BFB,Chế độ bảo hiểm
35BB8BFB,Du Lịch
35BB8BFB,Chế độ thưởng
35BB8BFB,Chăm sóc sức khỏe
35BB8BFB,Đào tạo
35BB8BFB,Tăng lương
35BB8BFB,Công tác phí
35BB8BFB,Nghỉ phép năm
35BB8C07,Chế độ bảo hiểm
35BB8C07,Du Lịch
35BB8C07,Chế độ thưởng
35BB8C07,Chăm sóc sức khỏe
35BB8C07,Đào tạo
35BB8C07,Tăng lương
35BB8BFA,Laptop
35BB8BFA,Chế độ bảo hiểm
35BB8BFA,Du Lịch
35BB8BFA,Chế độ thưởng
35BB8BFA,Chăm sóc sức khỏe
35BB8BFA,Đào tạo
35BB8BFA,Tăng lương
35BB8BFA,Công tác phí
35BB8BFA,Nghỉ phép năm
35BB8BFC,Chế độ bảo hiểm
35BB8BFC,Du Lịch
35BB8BFC,Chế độ thưởng
35BB8BFC,Chăm sóc sức khỏe
35BB8BFC,Đào tạo
35BB8BFC,Tăng lương
35BB8BFF,Chế độ bảo hiểm
35BB8BFF,Du Lịch
35BB8BFF,Chế độ thưởng
35BB8BFF,Chăm sóc sức khỏe
35BB8BFF,Đào tạo
35BB8BFF,Tăng lương
35BB8BFD,Laptop
35BB8BFD,Chế độ bảo hiểm
35BB8BFD,Du Lịch
35BB8BFD,Phụ cấp
35BB8BFD,Đồng phục
35BB8BFD,Chế độ thưởng
35BB8BFD,Chăm sóc sức khỏe
35BB8BFD,Đào tạo
35BB8BFD,Tăng lương
35BB8BFD,Công tác phí
35BB8BFD,Nghỉ phép năm
35BB8BF4,Laptop
35BB8BF4,Chế độ bảo hiểm
35BB8BF4,Du Lịch
35BB8BF4,Chế độ thưởng
35BB8BF4,Chăm sóc sức khỏe
35BB8BF4,Tăng lương
35BB8BF4,Nghỉ phép năm
35BB8B6E,Chế độ bảo hiểm
35BB8B6E,Du Lịch
35BB8B6E,Phụ cấp
35BB8B6E,Đồng phục
35BB8B6E,Chế độ thưởng
35BB8B6E,Chăm sóc sức khỏe
35BB8B6E,Đào tạo
35BB8B6E,Tăng lương
35BB8B6E,Công tác phí
35BB8B6E,Nghỉ phép năm
35BB8BF8,Laptop
35BB8BF8,Chế độ bảo hiểm
35BB8BF8,Du Lịch
35BB8BF8,Phụ cấp
35BB8BF8,Xe đưa đón
35BB8BF8,Chế độ thưởng
35BB8BF8,Chăm sóc sức khỏe
35BB8BF8,Đào tạo
35BB8BF8,Tăng lương
35BB8BF8,Công tác phí
35BB8961,Laptop
35BB8961,Chế độ bảo hiểm
35BB8961,Du Lịch
35BB8961,Chế độ thưởng
35BB8961,Chăm sóc sức khỏe
35BB8961,Đào tạo
35BB8961,Tăng lương
35BB8C00,Laptop
35BB8C00,Chế độ bảo hiểm
35BB8C00,Du Lịch
35BB8C00,Phụ cấp
35BB8C00,Chế độ thưởng
35BB8C00,Chăm sóc sức khỏe
35BB8C00,Đào tạo
35BB8C00,Tăng lương
35BB8C00,Công tác phí
35BB8C00,Nghỉ phép năm
35BB8BF2,Laptop
35BB8BF2,Chế độ bảo hiểm
35BB8BF2,Du Lịch
35BB8BF2,Chế độ thưởng
35BB8BF2,Chăm sóc sức khỏe
35BB8BF2,Đào tạo
35BB8BF2,Tăng lương
35BB8BF6,Laptop
35BB8BF6,Chế độ bảo hiểm
35BB8BF6,Du Lịch
35BB8BF6,Phụ cấp
35BB8BF6,Đồng phục
35BB8BF6,Chế độ thưởng
35BB8BF6,Đào tạo
35BB8BF6,Tăng lương
35BB8BF6,Nghỉ phép năm
35BB894F,Laptop
35BB894F,Chế độ bảo hiểm
35BB894F,Du Lịch
35BB894F,Chế độ thưởng
35BB894F,Chăm sóc sức khỏe
35BB894F,Đào tạo
35BB894F,Tăng lương
35BB8BF5,Laptop
35BB8BF5,Chế độ bảo hiểm
35BB8BF5,Du Lịch
35BB8BF5,Phụ cấp
35BB8BF5,Đồng phục
35BB8BF5,Chế độ thưởng
35BB8BF5,Chăm sóc sức khỏe
35BB8BF5,Đào tạo
35BB8BF5,Tăng lương
35BB8BF5,Công tác phí
35BB8BF5,Phụ cấp thâm niên
35BB8BF5,Nghỉ phép năm
35BB8BF5,CLB thể thao
35BB8C02,Unknown
35BB8C04,Laptop
35BB8C04,Chế độ bảo hiểm
35BB8C04,Du Lịch
35BB8C04,Phụ cấp
35BB8C04,Đồng phục
35BB8C04,Chế độ thưởng
35BB8C04,Chăm sóc sức khỏe
35BB8C04,Đào tạo
35BB8C04,Tăng lương
35BB8C04,Công tác phí
35BB8C04,Phụ cấp thâm niên
35BB8C04,Nghỉ phép năm
35BB8C04,CLB thể thao
35BB8C06,Laptop
35BB8C06,Chế độ bảo hiểm
35BB8C06,Du Lịch
35BB8C06,Phụ cấp
35BB8C06,Chế độ thưởng
35BB8C06,Chăm sóc sức khỏe
35BB8C06,Tăng lương
35BB8C06,Phụ cấp thâm niên
35BB8C06,Nghỉ phép năm
35BB8BD0,Chế độ bảo hiểm
35BB8BD0,Du Lịch
35BB8BD0,Chế độ thưởng
35BB8BD0,Đào tạo
35BB8BD0,Tăng lương
35BB8BB7,Chế độ bảo hiểm
35BB8BB7,Du Lịch
35BB8BB7,Phụ cấp
35BB8BB7,Chăm sóc sức khỏe
35BB8BB7,Đào tạo
35BB8BB7,Nghỉ phép năm
35BB8C03,Du Lịch
35BB8C03,Chế độ thưởng
35BB8C03,Chăm sóc sức khỏe
35BB8C03,Đào tạo
35BB8C03,Tăng lương
35BB8BA3,Laptop
35BB8BA3,Chế độ bảo hiểm
35BB8BA3,Du Lịch
35BB8BA3,Phụ cấp
35BB8BA3,Đồng phục
35BB8BA3,Chế độ thưởng
35BB8BA3,Chăm sóc sức khỏe
35BB8BA3,Đào tạo
35BB8BA3,Tăng lương
35BB8BA3,Nghỉ phép năm
35BB8BC1,Laptop
35BB8BC1,Chế độ bảo hiểm
35BB8BC1,Du Lịch
35BB8BC1,Phụ cấp
35BB8BC1,Chế độ thưởng
35BB8BC1,Chăm sóc sức khỏe
35BB8BC1,Tăng lương
35BB8BC1,Công tác phí
35BB8BC1,Nghỉ phép năm
35BB8B90,Chế độ bảo hiểm
35BB8B90,Du Lịch
35BB8B90,Phụ cấp
35BB8B90,Đồng phục
35BB8B90,Chế độ thưởng
35BB8B90,Chăm sóc sức khỏe
35BB8B90,Đào tạo
35BB8B90,Tăng lương
35BB8B90,Phụ cấp thâm niên
35BB8B90,Nghỉ phép năm
35BB8B5F,Laptop
35BB8B5F,Chế độ bảo hiểm
35BB8B5F,Du Lịch
35BB8B5F,Phụ cấp
35BB8B5F,Chế độ thưởng
35BB8B5F,Chăm sóc sức khỏe
35BB8B5F,Đào tạo
35BB8B5F,Tăng lương
35BB8B5F,Phụ cấp thâm niên
35BB8B5F,Nghỉ phép năm
35BB8B5F,CLB thể thao
35BB8BC2,Laptop
35BB8BC2,Chế độ bảo hiểm
35BB8BC2,Phụ cấp
35BB8BC2,Đồng phục
35BB8BC2,Chăm sóc sức khỏe
35BB8BC2,Tăng lương
35BB8BC7,Laptop
35BB8BC7,Chế độ bảo hiểm
35BB8BC7,Du Lịch
35BB8BC7,Phụ cấp
35BB8BC7,Xe đưa đón
35BB8BC7,Đồng phục
35BB8BC7,Chế độ thưởng
35BB8BC7,Chăm sóc sức khỏe
35BB8BC7,Đào tạo
35BB8BC7,Tăng lương
35BB8BC7,Công tác phí
35BB8BC7,Phụ cấp thâm niên
35BB8BC7,Nghỉ phép năm
35BB8BC0,Chế độ bảo hiểm
35BB8BC0,Chế độ thưởng
35BB8BC0,Chăm sóc sức khỏe
35BB8BC0,Đào tạo
35BB8BC0,Tăng lương
35BB8BC0,Nghỉ phép năm
35BB8BC3,Chế độ bảo hiểm
35BB8BC3,Phụ cấp
35BB8BC3,Đồng phục
35BB8BC3,Chăm sóc sức khỏe
35BB8BC3,Đào tạo
35BB8BC3,Tăng lương
35BB8BC3,Nghỉ phép năm
35BB8BC3,CLB thể thao
35BB8BC9,Laptop
35BB8BC9,Chế độ bảo hiểm
35BB8BC9,Du Lịch
35BB8BC9,Phụ cấp
35BB8BC9,Đồng phục
35BB8BC9,Chế độ thưởng
35BB8BC9,Chăm sóc sức khỏe
35BB8BC9,Đào tạo
35BB8BC9,Tăng lương
35BB8BC9,Công tác phí
35BB8BC9,Phụ cấp thâm niên
35BB8BC9,Nghỉ phép năm
35BB8BC4,Chế độ bảo hiểm
35BB8BC4,Phụ cấp
35BB8BC4,Xe đưa đón
35BB8BC4,Đồng phục
35BB8BC4,Chăm sóc sức khỏe
35BB8BC4,Đào tạo
35BB8BC4,Tăng lương
35BB8BC4,Công tác phí
35BB8BC4,Nghỉ phép năm
35BB8BC4,CLB thể thao
35BB8BC8,Chế độ bảo hiểm
35BB8BC8,Du Lịch
35BB8BC8,Phụ cấp
35BB8BC8,Chế độ thưởng
35BB8BC8,Chăm sóc sức khỏe
35BB8BC8,Đào tạo
35BB8BC8,Tăng lương
35BB8BC8,Nghỉ phép năm
35BB8BC6,Laptop
35BB8BC6,Chế độ bảo hiểm
35BB8BC6,Du Lịch
35BB8BC6,Phụ cấp
35BB8BC6,Đồng phục
35BB8BC6,Chế độ thưởng
35BB8BC6,Chăm sóc sức khỏe
35BB8BC6,Đào tạo
35BB8BC6,Tăng lương
35BB8BC6,Công tác phí
35BB8BC6,Phụ cấp thâm niên
35BB8BC6,Nghỉ phép năm
35BB8BC5,Laptop
35BB8BC5,Chế độ bảo hiểm
35BB8BC5,Du Lịch
35BB8BC5,Phụ cấp
35BB8BC5,Chế độ thưởng
35BB8BC5,Chăm sóc sức khỏe
35BB8BC5,Đào tạo
35BB8BC5,Tăng lương
35BB8BC5,Công tác phí
35BB8BC5,Nghỉ phép năm
35BB8BCB,Laptop
35BB8BCB,Chế độ bảo hiểm
35BB8BCB,Du Lịch
35BB8BCB,Phụ cấp
35BB8BCB,Đồng phục
35BB8BCB,Chế độ thưởng
35BB8BCB,Chăm sóc sức khỏe
35BB8BCB,Đào tạo
35BB8BCB,Tăng lương
35BB8BCB,Công tác phí
35BB8BCB,Phụ cấp thâm niên
35BB8BCB,Nghỉ phép năm
35BB8BCA,Laptop
35BB8BCA,Chế độ bảo hiểm
35BB8BCA,Du Lịch
35BB8BCA,Phụ cấp
35BB8BCA,Đồng phục
35BB8BCA,Chế độ thưởng
35BB8BCA,Chăm sóc sức khỏe
35BB8BCA,Đào tạo
35BB8BCA,Tăng lương
35BB8BCA,Công tác phí
35BB8BCA,Phụ cấp thâm niên
35BB8BCA,Nghỉ phép năm
35BB8BCC,Laptop
35BB8BCC,Chế độ bảo hiểm
35BB8BCC,Du Lịch
35BB8BCC,Phụ cấp
35BB8BCC,Đồng phục
35BB8BCC,Chế độ thưởng
35BB8BCC,Chăm sóc sức khỏe
35BB8BCC,Đào tạo
35BB8BCC,Tăng lương
35BB8BCC,Công tác phí
35BB8BCC,Phụ cấp thâm niên
35BB8BCC,Nghỉ phép năm
35BB8BCD,Laptop
35BB8BCD,Chế độ bảo hiểm
35BB8BCD,Du Lịch
35BB8BCD,Phụ cấp
35BB8BCD,Đồng phục
35BB8BCD,Chế độ thưởng
35BB8BCD,Chăm sóc sức khỏe
35BB8BCD,Đào tạo
35BB8BCD,Tăng lương
35BB8BCD,Công tác phí
35BB8BCD,Phụ cấp thâm niên
35BB8BCD,Nghỉ phép năm
35BB8B82,Laptop
35BB8B82,Chế độ bảo hiểm
35BB8B82,Du Lịch
35BB8B82,Phụ cấp
35BB8B82,Đồng phục
35BB8B82,Chế độ thưởng
35BB8B82,Đào tạo
35BB8B82,Tăng lương
35BB8B82,Công tác phí
35BB8B82,Phụ cấp thâm niên
35BB8B82,Nghỉ phép năm
35BB8BCF,Laptop
35BB8BCF,Chế độ bảo hiểm
35BB8BCF,Du Lịch
35BB8BCF,Phụ cấp
35BB8BCF,Đồng phục
35BB8BCF,Chế độ thưởng
35BB8BCF,Chăm sóc sức khỏe
35BB8BCF,Đào tạo
35BB8BCF,Tăng lương
35BB8BCF,Công tác phí
35BB8BCF,Phụ cấp thâm niên
35BB8BCF,Nghỉ phép năm
35BB8B88,Unknown
35BB8376,Chế độ bảo hiểm
35BB8376,Du Lịch
35BB8376,Chế độ thưởng
35BB8376,Chăm sóc sức khỏe
35BB8376,Đào tạo
35BB8376,Tăng lương
35BB8B86,Laptop
35BB8B86,Chế độ bảo hiểm
35BB8B86,Du Lịch
35BB8B86,Phụ cấp
35BB8B86,Chế độ thưởng
35BB8B86,Chăm sóc sức khỏe
35BB8B86,Đào tạo
35BB8B86,Tăng lương
35BB8B89,Chế độ bảo hiểm
35BB8B89,Du Lịch
35BB8B89,Phụ cấp
35BB8B89,Đồng phục
35BB8B89,Chế độ thưởng
35BB8B89,Chăm sóc sức khỏe
35BB8B89,Đào tạo
35BB8B89,Tăng lương
35BB8B89,Công tác phí
35BB8B89,Phụ cấp thâm niên
35BB8B89,Nghỉ phép năm
35BB8B8C,Chế độ bảo hiểm
35BB8B8C,Du Lịch
35BB8B8C,Phụ cấp
35BB8B8C,Đồng phục
35BB8B8C,Chế độ thưởng
35BB8B8C,Chăm sóc sức khỏe
35BB8B8C,Đào tạo
35BB8B8C,Tăng lương
35BB8B8C,Công tác phí
35BB8B8C,Phụ cấp thâm niên
35BB8B8C,Nghỉ phép năm
35BB8B8F,Chế độ bảo hiểm
35BB8B8F,Du Lịch
35BB8B8F,Phụ cấp
35BB8B8F,Chế độ thưởng
35BB8B8F,Chăm sóc sức khỏe
35BB8B8F,Đào tạo
35BB8B8F,Tăng lương
35BB8B8F,Công tác phí
35BB8B8F,Nghỉ phép năm
35BB8B8A,Unknown
35BB8B32,Đào tạo
35BB8B95,Chế độ bảo hiểm
35BB8B95,Du Lịch
35BB8B95,Chế độ thưởng
35BB8B95,Chăm sóc sức khỏe
35BB8B95,Đào tạo
35BB8B96,Unknown
35BB664B,Chế độ bảo hiểm
35BB664B,Du Lịch
35BB664B,Chế độ thưởng
35BB664B,Chăm sóc sức khỏe
35BB664B,Đào tạo
35BB664B,Tăng lương
35BB664B,Nghỉ phép năm
35BB8B94,Laptop
35BB8B94,Chế độ bảo hiểm
35BB8B94,Du Lịch
35BB8B94,Chế độ thưởng
35BB8B94,Chăm sóc sức khỏe
35BB8B94,Đào tạo
35BB8B94,Tăng lương
35BB8B94,Công tác phí
35BB8B94,Phụ cấp thâm niên
35BB8B94,Nghỉ phép năm
35BB8B8E,Laptop
35BB8B8E,Chế độ bảo hiểm
35BB8B8E,Du Lịch
35BB8B8E,Chế độ thưởng
35BB8B8E,Chăm sóc sức khỏe
35BB8B8E,Đào tạo
35BB8B8E,Tăng lương
35BB8B8E,Nghỉ phép năm
35BB8B87,Laptop
35BB8B87,Chế độ bảo hiểm
35BB8B87,Du Lịch
35BB8B87,Phụ cấp
35BB8B87,Chế độ thưởng
35BB8B87,Đào tạo
35BB8B87,Tăng lương
35BB8B87,Nghỉ phép năm
35BB8B4B,Chế độ bảo hiểm
35BB8B4B,Phụ cấp
35BB8B4B,Xe đưa đón
35BB8B4B,Chăm sóc sức khỏe
35BB8B4B,Tăng lương
35BB8B4B,Nghỉ phép năm
35BB8B92,Laptop
35BB8B92,Chế độ bảo hiểm
35BB8B92,Du Lịch
35BB8B92,Phụ cấp
35BB8B92,Đồng phục
35BB8B92,Chế độ thưởng
35BB8B92,Chăm sóc sức khỏe
35BB8B92,Đào tạo
35BB8B92,Tăng lương
35BB8B92,Nghỉ phép năm
35BB8B4C,Laptop
35BB8B4C,Chế độ bảo hiểm
35BB8B4C,Du Lịch
35BB8B4C,Phụ cấp
35BB8B4C,Xe đưa đón
35BB8B4C,Đồng phục
35BB8B4C,Chế độ thưởng
35BB8B4C,Chăm sóc sức khỏe
35BB8B4C,Đào tạo
35BB8B4C,Tăng lương
35BB8B4C,Công tác phí
35BB8B4C,Phụ cấp thâm niên
35BB8B4C,Nghỉ phép năm
35BB8B4C,CLB thể thao
35BB8B4A,Chế độ bảo hiểm
35BB8B4A,Chế độ thưởng
35BB8B4A,Đào tạo
35BB8B4A,Tăng lương
35BB8B4A,Phụ cấp thâm niên
35BB8B4A,Nghỉ phép năm
35BB8B45,Chế độ bảo hiểm
35BB8B45,Du Lịch
35BB8B45,Phụ cấp
35BB8B45,Đồng phục
35BB8B45,Chế độ thưởng
35BB8B45,Chăm sóc sức khỏe
35BB8B45,Đào tạo
35BB8B45,Tăng lương
35BB8B45,Công tác phí
35BB8B45,Nghỉ phép năm
35BB8B4E,Chế độ bảo hiểm
35BB8B4E,Du Lịch
35BB8B4E,Phụ cấp
35BB8B4E,Chế độ thưởng
35BB8B4E,Chăm sóc sức khỏe
35BB8B4E,Đào tạo
35BB8B4E,Tăng lương
35BB8B4E,Công tác phí
35BB8B4E,Nghỉ phép năm
35BB8B4D,Unknown
35BB8B4F,Chế độ bảo hiểm
35BB8B4F,Du Lịch
35BB8B4F,Phụ cấp
35BB8B4F,Đồng phục
35BB8B4F,Chế độ thưởng
35BB8B4F,Chăm sóc sức khỏe
35BB8B4F,Đào tạo
35BB8B4F,Tăng lương
35BB8B4F,Phụ cấp thâm niên
35BB8B4F,Nghỉ phép năm
35BB8B33,Chế độ bảo hiểm
35BB8B33,Du Lịch
35BB8B33,Đào tạo
35BB8B33,Tăng lương
35BB8B33,Nghỉ phép năm
35BB8B54,Chế độ bảo hiểm
35BB8B54,Du Lịch
35BB8B54,Phụ cấp
35BB8B54,Chế độ thưởng
35BB8B54,Chăm sóc sức khỏe
35BB8B54,Đào tạo
35BB8B54,Tăng lương
35BB8B54,Nghỉ phép năm
35BB8B52,Laptop
35BB8B52,Chế độ bảo hiểm
35BB8B52,Du Lịch
35BB8B52,Phụ cấp
35BB8B52,Xe đưa đón
35BB8B52,Du lịch nước ngoài
35BB8B52,Đồng phục
35BB8B52,Chế độ thưởng
35BB8B52,Chăm sóc sức khỏe
35BB8B52,Đào tạo
35BB8B52,Tăng lương
35BB8B52,Công tác phí
35BB8B52,Phụ cấp thâm niên
35BB8B52,Nghỉ phép năm
35BB8B52,CLB thể thao
35BB8B53,Laptop
35BB8B53,Chế độ bảo hiểm
35BB8B53,Du Lịch
35BB8B53,Phụ cấp
35BB8B53,Đồng phục
35BB8B53,Chế độ thưởng
35BB8B53,Chăm sóc sức khỏe
35BB8B53,Đào tạo
35BB8B53,Tăng lương
35BB8B53,Công tác phí
35BB8B53,Phụ cấp thâm niên
35BB8B53,Nghỉ phép năm
35BB8B5B,Laptop
35BB8B5B,Chế độ bảo hiểm
35BB8B5B,Du Lịch
35BB8B5B,Chế độ thưởng
35BB8B5B,Đào tạo
35BB8B5B,Tăng lương
35BB8B59,Laptop
35BB8B59,Chế độ bảo hiểm
35BB8B59,Du Lịch
35BB8B59,Phụ cấp
35BB8B59,Đồng phục
35BB8B59,Chế độ thưởng
35BB8B59,Chăm sóc sức khỏe
35BB8B59,Đào tạo
35BB8B59,Tăng lương
35BB8B59,Công tác phí
35BB8B59,Nghỉ phép năm
35BB8B5C,Chế độ bảo hiểm
35BB8B5C,Du Lịch
35BB8B5C,Chế độ thưởng
35BB8B5C,Chăm sóc sức khỏe
35BB8B5C,Đào tạo
35BB8B5C,Tăng lương
35BB8B5D,Laptop
35BB8B5D,Chế độ bảo hiểm
35BB8B5D,Du Lịch
35BB8B5D,Phụ cấp
35BB8B5D,Xe đưa đón
35BB8B5D,Du lịch nước ngoài
35BB8B5D,Đồng phục
35BB8B5D,Chế độ thưởng
35BB8B5D,Chăm sóc sức khỏe
35BB8B5D,Đào tạo
35BB8B5D,Tăng lương
35BB8B5D,Công tác phí
35BB8B5D,Phụ cấp thâm niên
35BB8B5D,Nghỉ phép năm
35BB8B5D,CLB thể thao
35BB8AF2,Laptop
35BB8AF2,Chế độ bảo hiểm
35BB8AF2,Du Lịch
35BB8AF2,Phụ cấp
35BB8AF2,Du lịch nước ngoài
35BB8AF2,Đồng phục
35BB8AF2,Chế độ thưởng
35BB8AF2,Chăm sóc sức khỏe
35BB8AF2,Đào tạo
35BB8AF2,Tăng lương
35BB8AF2,Công tác phí
35BB8AF2,Nghỉ phép năm
35BB8B60,Chế độ bảo hiểm
35BB8B60,Phụ cấp
35BB8B60,Xe đưa đón
35BB8B60,Chăm sóc sức khỏe
35BB8B60,Đào tạo
35BB8B60,Tăng lương
35BB8B0E,Chế độ bảo hiểm
35BB8B0E,Du Lịch
35BB8B0E,Du lịch nước ngoài
35BB8B0E,Đồng phục
35BB8B0E,Chế độ thưởng
35BB8B0E,Chăm sóc sức khỏe
35BB8B0E,Đào tạo
35BB8B0E,Tăng lương
35BB8B0E,Nghỉ phép năm
35BB8B0E,CLB thể thao
35BB8B56,Laptop
35BB8B56,Chế độ bảo hiểm
35BB8B56,Du Lịch
35BB8B56,Phụ cấp
35BB8B56,Xe đưa đón
35BB8B56,Chế độ thưởng
35BB8B56,Chăm sóc sức khỏe
35BB8B56,Đào tạo
35BB8B56,Tăng lương
35BB8B56,Công tác phí
35BB8B56,Nghỉ phép năm
35BB8B0C,Chế độ bảo hiểm
35BB8B0C,Du Lịch
