job_id,job_tags
35BB89A7,Graphic Designer
35BB89A7,Họa viên
35BB89A7,Họa viên acad
35BB89A7,Họa viên 2D
35BB89A7,Họa viên 3D
35BB89A7,3D Artist
35BB8AE4,Unknown
35BB8AE7,Nhân viên thực tập
35BB8AE7,Internship
35BB8AE7,Nhân viên thực tập nước ngoài
35BB8AE7,Sinh viên thực tập
35BB89A1,Truyền Thông
35BB89A2,thống kê
35BB89A6,Head of sales
35BB89A0,Nhân Viên Sáng Tạo Nội Dung
35BB89A0,Content Creator
35BB8ADE,Thực tập sinh
35BB8ADE,Nhân viên thực tập
35BB8ADE,Internship
35BB8ADE,Nhân viên thực tập nước ngoài
35BB8AD0,Restaurant Manager
35BB8AD0,Hospitality and Restaurant Management
35BB8AE6,chủ nhiệm thiết kế
35BB8AE6,Giám đốc thiết kế
35BB8AE6,Trưởng bộ phận thiết kế
35BB8AE6,trưởng phòng thiết kế
35BB8AE6,CAD Engineer
35BB8AE2,giam sat xay dung
35BB8AE2,Trưởng nhóm Bảo trì
35BB8AE2,Trưởng nhóm xây dựng - bảo trì (F&B)
35BB8AE2,Facilities supervisor
35BB8AE2,Facility Executive
35BB8A30,Nhân viên thiết kế thời trang
35BB8A30,Fashion Designer
35BB8A30,trưởng nhóm thiết kế thời trang
35BB8A30,trưởng phòng thiết kế thời trang
35BB8A37,Makerting Manager
35BB8A37,Giám đốc tiếp thị
35BB8A37,Giám đốc Marketing
35BB8A37,Makerting Director
35BB8A37,Giám đốc truyền thông & tiếp thị
35BB8A37,Giám sát tiếp thị
35BB8A37,Marketing Supervisor
35BB8A37,Trưởng Phòng Marketing
35BB8AA1,Unknown
35BB8A9E,giao dịch viên
35BB8A9E,sale
35BB8A9E,tư vấn
35BB8A9E,teller
35BB8A9E,ngân hàng
35BB8A9E,việc làm an giang
35BB8A9E,long xuyên
35BB8A9F,Unknown
35BB8A91,Assistant for CFO
35BB8A91,Assistant Finance Manager
35BB8A91,Assistant to Finance Manager
35BB8A91,Assistant
35BB8A91,Corporate finance officer
35BB8A91,Financial Analyst
35BB8A91,Legal Specialist	Financial Fraud Investigator
35BB8A91,Financial Investment Analyst
35BB8A91,Financial specialist
35BB8A91,Financial Enterpise Counsel
35BB8A91,Financial Controlling Assistant
35BB8A91,Senior Financial Specialist
35BB8A91,Financial Control Specialist
35BB8A91,Corporate Financial Analyst
35BB8A91,Financial Controlling Specialist
35BB8A91,Financial Officer
35BB8A91,Trợ lý Giám đốc Tài chính
35BB8A91,Trợ lý
35BB8A91,Tài chính
35BB8A91,Chuyên viên tài chính
35BB8A91,Chuyên viên phân tích tài chính
35BB8A91,Chuyên viên tư vấn tài chính doanh nghiệp
35BB8A91,Nhân viên tài chính kế toán
35BB8A91,Chuyên viên tài chính kiêm trợ lý giám đốc
35BB8A91,Chuyên viên phân tích tư vấn tài chính
35BB8A91,Trợ lý kiểm soát tài chính
35BB8A91,Chuyên viên hoạch định tài chính
35BB8A91,Chuyên viên cấp cao phòng tài chính
35BB8A91,Chuyên viên kế hoạch tài chính
35BB8A91,Chuyên Viên Hoạch Định Tài Chính Chuyên Nghiệp
35BB8AA3,Unknown
35BB8AA8,cashier
35BB8AA8,thu ngân cửa hàng
35BB8AA8,bán lẻ
35BB8AA8,luxury store
35BB8AA8,luxury brands
35BB8AA8,retail
35BB8AA8,store
35BB8AA8,thời trang
35BB8AA5,Purchasing
35BB8AA5,Nhân viên mua hàng  Staff
35BB8AA5,Associates  Accountant
35BB8AA5,Staff/ Executive/ / Manager
35BB8AA5,purchasing staff
35BB8AA5,Executive
35BB8AA5,manager
35BB8AA5,specialist
35BB8AA5,Coordinator
35BB8AA5,officier
35BB8AA5,Legal Specialist
35BB8AA5,Legal Executive
35BB8AA9,[Liobank]
35BB8AA9,[Liobank] Chuyên viên Outbound
35BB8AA9,[Liobank] Outbound Line Specialist
35BB8AA9,[Liobank] Outbound Line Agent
35BB853F,Nhân viên hành chính
35BB853F,Trợ lý hành chính
35BB853F,Nhân viên hành chánh nhân sự
35BB853F,Recruitment Officer
35BB853F,Trưởng phòng nhân sự
35BB853F,Chuyên viên nhân sự
35BB8AA2,Trưởng phòng đại diện
35BB8AA2,Head of Representative Office
35BB8AA2,Head of Regional Representative Office
35BB8AA2,Chief of Rep Office
35BB8AA2,Chief of Representative Office
35BB8AAB,Unknown
35BB8A8E,Unknown
35BB8AA6,Kỹ sư bảo trì
35BB8AA6,Chuyên viên bảo trì
35BB8AA6,Maintenance man
35BB8AA6,Nhân viên sửa máy
35BB8AA6,Nhân viên bảo dưỡng
35BB8AA6,Chuyên viên bảo dưỡng
35BB8AA6,Kỹ sư bảo dưỡng
35BB8AA6,Kỹ thuật viên bảo trì
35BB8AA6,Nhân viên kỹ thuật bảo trì
35BB8AA6,Kỹ Thuật Bảo Trì
35BB8AB0,kiểm soát viên
35BB8AB0,giao dịch viên
35BB8AB0,ngân hàng
35BB8AB0,teller
35BB8AB0,bank
35BB8AB0,Kiểm Soát Viên - PGD Long Xuyên An Giang
35BB8A69,Unknown
35BB8A6A,Giám đốc Khối Phân tích Công ty Chứng khoán
35BB8A6A,Director
35BB8A63,Nhân viên tuyển sinh
35BB8A63,Admissions counselor
35BB8A67,Unknown
35BB8A62,Unknown
35BB8A6B,Đại diện kinh doanh
35BB8A6B,Nhân viên phòng kinh doanh
35BB8A6B,Nhân viên bán hàng
35BB8A6B,Đại diện bán hàng
35BB8A6B,Telesales
35BB8A6B,Salesman
35BB8A6B,Sales Engineer
35BB8A6B,Sales Executive
35BB8A6B,Chuyên Viên Kinh Doanh
35BB8A6B,Sales Dept
35BB8A6D,Chuyên viên nhân sự
35BB8A6D,HR Executive
35BB86CC,Head of Office
35BB86CC,Tư vấn đầu tư
35BB86CC,Môi giới
35BB86CC,Brocker
35BB8A6C,Nhân Viên Tư vấn Tuyển sinh - OEHải Dương - Không yêu cầu kinh nghiệm - Lương khởi điểm  tr/tháng +thưởng
35BB8A6C,Nhân viên tuyển sinh
35BB8A6C,Admissions counselor
35BB8A6E,Boutique Sales Associate
35BB8A6E,Accounts Officer
35BB8A6E,Account Representative
35BB8A6E,Network Solution Account Manager
35BB8A6E,Nhân viên điều phối khách hàng
35BB8A6E,Nhân viên kinh doanh phụ trách dự án
35BB8A6E,Nhân viên kinh doanh phụ gia thực phẩm
35BB8A6E,Nhân viên tư vấn bán hàng kênh siêu thị
35BB8A6E,hóa chất
35BB8A6E,Nhân viên kinh doanh bán hàng kỹ thuật
35BB8A70,Marketing Operations Officer
35BB8A70,Chuyên viên Social Media
35BB8A70,Chuyên viên marketing online
35BB8A70,Nhân viên marketing online
35BB8A70,Chuyên viên PR Marketing
35BB8A70,Marketing Specialist
35BB8A70,Marketing Executive
35BB8A70,Nhân viên Marketing
35BB8A70,Online Marketing Executive
35BB8A70,Offline Marketing Executive
35BB8A70,Marketing Coordinator
35BB8A70,Nhân viên marketing kinh doanh
35BB8A70,Chuyên viên tác nghiệp Marketing
35BB8A70,Marketing Operations Specialist
35BB8A70,Marketing Operations Executive
35BB8A70,Chuyên viên Digital Marketing
35BB8A70,Nhân viên Digital Marketing
35BB8A70,Nhân viên SEO
35BB8A70,Nhân viên SEO SEM
35BB8A70,Digital Marketer
35BB8A70,Online Marketer
35BB8A70,Social Media Marketer
35BB8A70,Digital Marketing Executive
35BB8A70,Digital Marketing Officer
35BB8A70,Digital Marketing Staff
35BB8A70,social content
35BB8846,Nhân viên tư vấn
35BB8846,Tư vấn viên
35BB8846,Consultant
35BB8846,Counsellor
35BB8846,Consultant Executive
35BB8846,Chuyên Viên Tư Vấn Khóa Học -  Ocean Edu Hải Dương
35BB8A2A,TPKD
35BB8A2A,Trưởng phòng kinh doanh
35BB8A2A,Trưởng Phòng Kinh Doanh - Lạng Sơn - TA
35BB8A2A,Lạng Sơn
35BB8A2A,Trưởng Phòng Kinh Doanh - Lạng Sơn Hải Phòng - TA
35BB8A1C,Compliance Auditor
35BB8A1C,Kiểm toán viên
35BB8A1C,Auditing supervisor
35BB8A1C,Kiểm toán tư nhân
35BB8A1C,Kiểm toán nhà nước
35BB8A1C,Auditor
35BB8A1C,Internal Auditor
35BB8A1C,External Auditor
35BB8A1C,Chuyên viên kiểm toán
35BB8A1C,Trưởng nhóm kiểm toán
35BB8A2E,Nhân viên thẩm định khách hàng qua điện thoại - eKYC Quận
35BB8A2E,Dịch vụ khách hàng
35BB8A2E,Mobile Banking
35BB8A2E,Chăm sóc khách hàng
35BB8A2E,Video Call
35BB8A2E,Thẩm định thông tin
35BB8A2E,Tư vấn
35BB8A2E,Tổng đài
35BB8A2E,Không yêu cầu kinh nghiệm
35BB8A2B,Unknown
35BB8A2C,Fashion Designer
35BB8A32,Unknown
35BB8A2F,Chuyên Viên Tư Vấn  Ocean Edu Sơn Tây
35BB8A2F,Nhân viên tư vấn
35BB8A2F,Tư vấn viên
35BB8A2F,Consultant
35BB8A2F,Counsellor
35BB8A2F,Consultant Executive
35BB8A31,Assistant to Chairman
35BB8A36,Chuyên viên thiết kế nội dung học thuật Academic Specialist
35BB8A38,Nhân Viên Phòng Kế Toán
35BB8A38,Credit Accountant
35BB8A38,Cán bộ tài chính kế toán
35BB8A38,Accounting Executive
35BB8A38,Accountant cum Office Admin
35BB8A38,Accountant and Administrative Staff
35BB8A38,Kế toán kho vận
35BB8A38,Nhân viên kế toán nhà máy
35BB8A38,Chuyên viên kế toán chuyên quản
35BB8A38,Nhân viên kế toán vật tư
35BB8A34,TuyendungVPBank
35BB8A34,Giám đốc
35BB8A34,quản lý
35BB8A34,kế hoạch
35BB8A34,Giám Đốc Khu Vực - Hồ Chí Minh - TA
35BB8A34,Giám Đốc Khu Vực
35BB8A3B,Nhắc phí
35BB8A3B,Nợ xấu
35BB8A3B,Tín dụng
35BB8A3B,Vay tín chấp
35BB8A3B,Thu hồi nợ công nợ
35BB8A3B,Debt
35BB8A3B,Nợ quá hạn
35BB8A3B,Debt Collector
35BB8A3D,Chuyên Viên Quan Hệ Khách Hàng Ưu Tiên - Hồ Chí Minh - TA
35BB8A3D,Khách Hàng Ưu Tiên
35BB8A3D,Chuyên Viên/Chuyên Viên Chính Quan Hệ Khách Hàng Ưu Tiên - Hồ Chí Minh - TA
35BB8A3C,GIÁM ĐỐC CHI NHÁNH THÁI NGUYÊN
35BB8A3C,GIÁM ĐỐC CHI NHÁNH - NHA KHOA THẨM MỸ TP THÁI NGUYÊN
35BB8A3C,trưởng chi nhánh
35BB8A33,Business Development Manager  HR IT Service
35BB8A33,Business Development Specialist
35BB8A33,IT headhunt
35BB8A33,IT recruiter
35BB8A33,Digital  Business Development Manager
35BB89EB,Unknown
