job_id,nganh_nghe
35BB78E2,Thống kê
35BB78E2,Tài chính / Đầu tư
35BB775F,Ngân hàng
35BB775F,Tài chính / Đầu tư
35BB77C9,CNTT - Phần mềm
35BB77C9,CNTT - Phần cứng / Mạng
35BB77C9,Dịch vụ khách hàng
35BB782D,Giáo dục / Đào tạo
35BB782D,Hành chính / Thư ký
35BB782D,Nhân sự
35BB7894,Tiếp thị / Marketing
35BB7894,Truyền hình / Báo chí / Biên tập
35BB7894,Quảng cáo / Đối ngoại / Truyền Thông
35BB78AB,Kiến trúc
35BB78AB,Xây dựng
35BB78AB,Nội ngoại thất
35BB779A,CNTT - Phần mềm
35BB779A,CNTT - Phần cứng / Mạng
35BB779A,Dịch vụ khách hàng
35BB78AF,Kiến trúc
35BB78AF,Xây dựng
35BB78AF,Nội ngoại thất
35BB78A5,Biên phiên dịch
35BB78A5,Hành chính / Thư ký
35BB78A5,Nhân sự
35BB79B0,Kế toán / Kiểm toán
35BB79B0,Ngân hàng
35BB79B0,Tài chính / Đầu tư
35BB7882,Bán hàng / Kinh doanh
35BB794B,Mỹ thuật / Nghệ thuật / Thiết kế
35BB794B,Dệt may / Da giày / Thời trang
35BB794B,Quản lý chất lượng (QA/QC)
35BB7879,Bán hàng / Kinh doanh
35BB7942,Kế toán / Kiểm toán
35BB7942,Tài chính / Đầu tư
35BB7942,Xuất nhập khẩu
35BB7146,Dịch vụ khách hàng
35BB7146,Xuất nhập khẩu
35BB7146,Sản xuất / Vận hành sản xuất
35BB7872,Xây dựng
35BB7872,Kiến trúc
35BB7958,Tư vấn
35BB7958,Giáo dục / Đào tạo
35BB8445,Bán hàng / Kinh doanh
35BB8445,Điện / Điện tử / Điện lạnh
35BB779B,Unknown
35BB7727,Tiếp thị / Marketing
35BB7727,Bán lẻ / Bán sỉ
35BB7727,Bán hàng / Kinh doanh
35BB8447,Bán hàng / Kinh doanh
35BB8447,Xây dựng
35BB844A,Thực phẩm & Đồ uống
35BB844A,Tiếp thị / Marketing
35BB844A,Bán hàng / Kinh doanh
35BB7798,Dệt may / Da giày / Thời trang
35BB7798,Bán hàng / Kinh doanh
35BB7798,Hóa học
35BB8449,Bán hàng / Kinh doanh
35BB8449,CNTT - Phần mềm
35BB8449,Mỹ thuật / Nghệ thuật / Thiết kế
35BB78B1,Cơ khí / Ô tô / Tự động hóa
35BB78B1,Bảo trì / Sửa chữa
35BB78B1,Điện / Điện tử / Điện lạnh
35BB844D,Bán lẻ / Bán sỉ
35BB844D,Bán hàng / Kinh doanh
35BB844D,Dịch vụ khách hàng
35BB8453,Luật / Pháp lý
35BB8453,Bán lẻ / Bán sỉ
35BB8453,Bán hàng / Kinh doanh
35BB844E,Bán hàng / Kinh doanh
35BB844E,Kế toán / Kiểm toán
35BB844E,Bảo hiểm
35BB8452,Bảo trì / Sửa chữa
35BB8452,Hàng gia dụng / Chăm sóc cá nhân
35BB8452,Lao động phổ thông
35BB8443,Unknown
35BB8455,Hàng gia dụng / Chăm sóc cá nhân
35BB8455,Mỹ thuật / Nghệ thuật / Thiết kế
35BB8455,Quảng cáo / Đối ngoại / Truyền Thông
35BB83E2,Chứng khoán
35BB83E2,Tài chính / Đầu tư
35BB83E2,CNTT - Phần cứng / Mạng
35BB8409,Tư vấn
35BB8409,Kế toán / Kiểm toán
35BB8409,Tài chính / Đầu tư
35BB8456,Kế toán / Kiểm toán
35BB8456,Thống kê
35BB8407,Chứng khoán
35BB8407,Tài chính / Đầu tư
35BB844F,Bán lẻ / Bán sỉ
35BB844F,Bán hàng / Kinh doanh
35BB844F,Dịch vụ khách hàng
35BB8412,Tiếp thị / Marketing
35BB8412,CNTT - Phần cứng / Mạng
35BB8412,Quảng cáo / Đối ngoại / Truyền Thông
35BB840F,Bán hàng / Kinh doanh
35BB840F,CNTT - Phần cứng / Mạng
35BB8454,Bán lẻ / Bán sỉ
35BB8454,Bán hàng / Kinh doanh
35BB8454,Dịch vụ khách hàng
35BB8414,CNTT - Phần mềm
35BB8414,CNTT - Phần cứng / Mạng
35BB840E,Dược phẩm
35BB840E,Vận chuyển / Giao nhận /  Kho vận
35BB840E,Lao động phổ thông
35BB840B,Dịch vụ khách hàng
35BB840B,Ngân hàng
35BB840B,Tài chính / Đầu tư
35BB8415,CNTT - Phần mềm
35BB8415,Giải trí
35BB8415,Quảng cáo / Đối ngoại / Truyền Thông
35BB840C,Unknown
35BB8411,Bán hàng / Kinh doanh
35BB8411,Xây dựng
35BB8416,Tiếp thị / Marketing
35BB8416,Tiếp thị trực tuyến
35BB8416,Quảng cáo / Đối ngoại / Truyền Thông
35BB8413,Bán lẻ / Bán sỉ
35BB8413,CNTT - Phần mềm
35BB8413,CNTT - Phần cứng / Mạng
35BB841D,CNTT - Phần cứng / Mạng
35BB841D,Quản lý chất lượng (QA/QC)
35BB841A,Bán hàng / Kinh doanh
35BB841A,Vận chuyển / Giao nhận /  Kho vận
35BB8419,Bán hàng / Kinh doanh
35BB8419,Quản lý điều hành
35BB8419,CNTT - Phần cứng / Mạng
35BB83BD,Ngân hàng
35BB83BD,Tài chính / Đầu tư
35BB83BD,Bán hàng / Kinh doanh
35BB8417,Bán hàng / Kinh doanh
35BB8417,Vận chuyển / Giao nhận /  Kho vận
35BB841B,Bán lẻ / Bán sỉ
35BB841B,Bán hàng / Kinh doanh
35BB841B,Dược phẩm
35BB83C1,Ngân hàng
35BB83C1,Tài chính / Đầu tư
35BB83C1,Bán hàng / Kinh doanh
35BB83C5,Cơ khí / Ô tô / Tự động hóa
35BB83C5,Điện / Điện tử / Điện lạnh
35BB83C5,Sản xuất / Vận hành sản xuất
35BB83C4,Tiếp thị / Marketing
35BB83C4,Bán hàng / Kinh doanh
35BB83C4,Nhân sự
35BB83C7,Cơ khí / Ô tô / Tự động hóa
35BB83C7,Điện / Điện tử / Điện lạnh
35BB83C7,CNTT - Phần cứng / Mạng
35BB83C8,Hành chính / Thư ký
35BB83C8,Kế toán / Kiểm toán
35BB83CC,Quản lý điều hành
35BB83CC,Cơ khí / Ô tô / Tự động hóa
35BB83CC,Sản xuất / Vận hành sản xuất
35BB8396,Môi trường
35BB8396,Nông nghiệp
35BB8396,Đồ gỗ
35BB83C9,Ngân hàng
35BB83C9,Tài chính / Đầu tư
35BB83C9,Bán hàng / Kinh doanh
35BB83CD,Ngân hàng
35BB83CD,Tài chính / Đầu tư
35BB83CD,Bán hàng / Kinh doanh
35BB83CE,Quản lý điều hành
35BB83CE,CNTT - Phần cứng / Mạng
35BB83CE,CNTT - Phần mềm
35BB83DC,Biên phiên dịch
35BB83DC,Xuất nhập khẩu
35BB83D0,Ngân hàng
35BB83D0,Tài chính / Đầu tư
35BB83D0,Bán hàng / Kinh doanh
35BB83DD,Tiếp thị / Marketing
35BB83DD,Truyền hình / Báo chí / Biên tập
35BB83DD,Quảng cáo / Đối ngoại / Truyền Thông
35BB83D1,Ngân hàng
35BB83D1,Tài chính / Đầu tư
35BB83D1,Bán hàng / Kinh doanh
35BB83CB,Ngân hàng
35BB83CB,Tài chính / Đầu tư
35BB83CB,Bán hàng / Kinh doanh
35BB83D2,Ngân hàng
35BB83D2,Tài chính / Đầu tư
35BB83D2,Bán hàng / Kinh doanh
35BB83D4,Bán lẻ / Bán sỉ
35BB83D4,Bán hàng / Kinh doanh
35BB83D5,Tài chính / Đầu tư
35BB83D5,Bán hàng / Kinh doanh
35BB83D5,Dịch vụ khách hàng
35BB8422,Bán hàng / Kinh doanh
35BB8422,Dịch vụ khách hàng
35BB8422,Ngân hàng
35BB841E,Điện / Điện tử / Điện lạnh
35BB841E,CNTT - Phần cứng / Mạng
35BB7910,Bán hàng / Kinh doanh
35BB7910,Bảo hiểm
35BB7910,Bất động sản
35BB83D6,Tư vấn
35BB83D6,Ngân hàng
35BB83D6,Tài chính / Đầu tư
35BB8382,Hành chính / Thư ký
35BB8382,Nhân sự
35BB8382,Bảo hiểm
35BB8379,Vận chuyển / Giao nhận /  Kho vận
35BB8379,Sản xuất / Vận hành sản xuất
35BB8379,Quản lý chất lượng (QA/QC)
35BB8387,Bán lẻ / Bán sỉ
35BB8387,Bán hàng / Kinh doanh
35BB8387,Cơ khí / Ô tô / Tự động hóa
35BB837F,Bán hàng / Kinh doanh
35BB837F,Dịch vụ khách hàng
35BB837F,Quản lý điều hành
35BB8384,Bảo trì / Sửa chữa
35BB8384,Sản xuất / Vận hành sản xuất
35BB838A,Bảo hiểm
35BB838A,CNTT - Phần mềm
35BB838D,Tiếp thị / Marketing
35BB838D,Bán hàng / Kinh doanh
35BB838D,Chăn nuôi / Thú y
35BB8389,Tiếp thị / Marketing
35BB8389,Bán lẻ / Bán sỉ
35BB8389,Thực phẩm & Đồ uống
35BB8380,Nhân sự
35BB838C,Tiếp thị / Marketing
35BB838C,Nhân sự
35BB838C,Quảng cáo / Đối ngoại / Truyền Thông
35BB8390,Tiếp thị / Marketing
35BB8390,Bán lẻ / Bán sỉ
35BB8390,CNTT - Phần mềm
35BB8393,Cơ khí / Ô tô / Tự động hóa
35BB6F76,Hành chính / Thư ký
35BB6F76,Nhân sự
35BB6F76,Nhà hàng / Khách sạn
35BB838F,Bán lẻ / Bán sỉ
35BB838F,Bán hàng / Kinh doanh
35BB838F,Tư vấn
35BB8392,Tiếp thị / Marketing
35BB8392,Tiếp thị trực tuyến
35BB8392,Giáo dục / Đào tạo
35BB8394,Nhà hàng / Khách sạn
35BB6F5C,Vận chuyển / Giao nhận /  Kho vận
35BB6F5C,Kế toán / Kiểm toán
35BB7791,Unknown
35BB6F69,Vận chuyển / Giao nhận /  Kho vận
35BB6F69,Kế toán / Kiểm toán
35BB8278,Tiếp thị / Marketing
35BB8278,Bán hàng / Kinh doanh
35BB8278,Tiếp thị trực tuyến
35BB8342,Tiếp thị / Marketing
35BB8342,Bán hàng / Kinh doanh
35BB8342,Dược phẩm
35BB833D,Tiếp thị / Marketing
35BB833D,Bán hàng / Kinh doanh
35BB833D,Dịch vụ khách hàng
35BB8344,Bán hàng / Kinh doanh
35BB8344,Dịch vụ khách hàng
35BB8344,Tài chính / Đầu tư
35BB834C,Dịch vụ khách hàng
35BB834C,Ngân hàng
35BB834C,CNTT - Phần cứng / Mạng
35BB8338,Bảo trì / Sửa chữa
35BB8338,Điện / Điện tử / Điện lạnh
35BB8357,Bán hàng / Kinh doanh
35BB8357,Bảo hiểm
35BB8357,Tài chính / Đầu tư
35BB8350,Nhân sự
35BB8350,Quảng cáo / Đối ngoại / Truyền Thông
35BB8350,Tiếp thị / Marketing
35BB8358,Bán hàng / Kinh doanh
35BB8358,Tư vấn
35BB8358,Bất động sản
35BB835A,Tư vấn
35BB835A,Ngân hàng
35BB835A,Bảo hiểm
35BB8348,Quản lý điều hành
35BB8348,Nhân sự
35BB8348,Dệt may / Da giày / Thời trang
35BB8349,Kế toán / Kiểm toán
35BB8349,Ngân hàng
35BB8349,Tài chính / Đầu tư
35BB8352,Quản lý chất lượng (QA/QC)
35BB834F,Quản lý điều hành
35BB834F,CNTT - Phần mềm
35BB834F,CNTT - Phần cứng / Mạng
35BB834A,Unknown
35BB835B,Unknown
35BB825D,Bán hàng / Kinh doanh
35BB825D,Tư vấn
35BB825D,Xuất nhập khẩu
35BB8309,An toàn lao động
35BB8309,Bảo trì / Sửa chữa
35BB8309,Cơ khí / Ô tô / Tự động hóa
35BB8313,Bán hàng / Kinh doanh
35BB8313,Bán lẻ / Bán sỉ
35BB8313,Công nghệ thực phẩm / Dinh dưỡng
35BB830C,Hành chính / Thư ký
35BB830C,Nhân sự
35BB8308,Bán hàng / Kinh doanh
35BB8308,Dược phẩm
35BB8308,Y tế / Chăm sóc sức khỏe
35BB8306,Giáo dục / Đào tạo
35BB8306,Hành chính / Thư ký
35BB8306,Quản lý điều hành
35BB830A,Quản lý điều hành
35BB830A,Dệt may / Da giày / Thời trang
35BB8317,Hành chính / Thư ký
35BB830F,Dệt may / Da giày / Thời trang
35BB830F,Quản lý chất lượng (QA/QC)
35BB830F,Hàng gia dụng / Chăm sóc cá nhân
35BB8314,Dịch vụ khách hàng
35BB8314,Biên phiên dịch
35BB8314,Hành chính / Thư ký
35BB8307,Cơ khí / Ô tô / Tự động hóa
35BB8307,Hóa học
35BB8307,Quản lý chất lượng (QA/QC)
35BB8311,Hành chính / Thư ký
35BB8311,Nhân sự
35BB82C9,Bán lẻ / Bán sỉ
35BB82C9,Bán hàng / Kinh doanh
35BB82C9,Thực phẩm & Đồ uống
35BB831D,Tiếp thị / Marketing
35BB831D,Bán hàng / Kinh doanh
35BB831D,Thực phẩm & Đồ uống
35BB8319,Kế toán / Kiểm toán
35BB82C8,Mỹ thuật / Nghệ thuật / Thiết kế
35BB82D1,Ngân hàng
35BB82D1,Dịch vụ khách hàng
35BB82D1,Tư vấn
35BB82CE,Bán hàng / Kinh doanh
35BB82CE,Bán lẻ / Bán sỉ
35BB82CE,Dịch vụ khách hàng
35BB831A,Tiếp thị / Marketing
35BB831A,Bán lẻ / Bán sỉ
35BB831A,Bán hàng / Kinh doanh
35BB82D2,Thủy lợi
35BB82D2,Điện / Điện tử / Điện lạnh
35BB82D2,Bảo trì / Sửa chữa
35BB82CC,Kế toán / Kiểm toán
35BB82CC,Nhà hàng / Khách sạn
35BB82CF,Kiến trúc
35BB82CF,Xây dựng
35BB82DA,Tiếp thị / Marketing
35BB82DA,Bán hàng / Kinh doanh
35BB82DA,Giáo dục / Đào tạo
35BB82DC,Tiếp thị / Marketing
35BB82DC,CNTT - Phần cứng / Mạng
35BB828F,Tiếp thị / Marketing
35BB828F,Tiếp thị trực tuyến
35BB8031,Tiếp thị trực tuyến
35BB8031,Quản lý điều hành
35BB8031,Ngân hàng
35BB82C0,Bán hàng / Kinh doanh
35BB82C0,Xây dựng
35BB82C0,Nội ngoại thất
35BB828E,CNTT - Phần mềm
35BB828E,CNTT - Phần cứng / Mạng
35BB828E,Điện / Điện tử / Điện lạnh
35BB82DB,Quảng cáo / Đối ngoại / Truyền Thông
35BB8020,Vận chuyển / Giao nhận /  Kho vận
35BB8020,Lao động phổ thông
35BB828C,Bán hàng / Kinh doanh
35BB828C,Xây dựng
35BB828C,Nội ngoại thất
35BB8291,Tư vấn
35BB8291,Ngân hàng
35BB8291,Tài chính / Đầu tư
35BB8295,Bán hàng / Kinh doanh
35BB8295,Tài chính / Đầu tư
35BB8295,CNTT - Phần mềm
35BB8294,Giáo dục / Đào tạo
35BB8294,Kế toán / Kiểm toán
35BB7A7E,Bán lẻ / Bán sỉ
35BB7A7E,Hàng gia dụng / Chăm sóc cá nhân
35BB8299,Tiếp thị / Marketing
35BB8299,Bán hàng / Kinh doanh
35BB8299,Dược phẩm
35BB8290,Cơ khí / Ô tô / Tự động hóa
35BB8290,Sản xuất / Vận hành sản xuất
35BB8290,Ngành khác
35BB829C,Hành chính / Thư ký
35BB829C,Nhân sự
35BB829C,Ngân hàng
35BB8298,Vận chuyển / Giao nhận /  Kho vận
35BB8298,Hành chính / Thư ký
35BB8298,Xuất nhập khẩu
35BB825B,Tiếp thị / Marketing
35BB825B,Bán hàng / Kinh doanh
35BB825B,Dịch vụ khách hàng
35BB8225,Hành chính / Thư ký
35BB8225,Kế toán / Kiểm toán
35BB8225,Tài chính / Đầu tư
35BB82A0,Chăn nuôi / Thú y
35BB82A0,Công nghệ thực phẩm / Dinh dưỡng
35BB82A0,Công nghệ sinh học
35BB829A,Unknown
35BB825E,Vận chuyển / Giao nhận /  Kho vận
35BB825F,Sản xuất / Vận hành sản xuất
35BB8248,Cơ khí / Ô tô / Tự động hóa
35BB8248,Điện / Điện tử / Điện lạnh
35BB8248,Bảo trì / Sửa chữa
35BB8263,Quản lý điều hành
35BB8263,Kế toán / Kiểm toán
35BB8263,Thống kê
35BB8253,Mỹ thuật / Nghệ thuật / Thiết kế
35BB8253,Kiến trúc
35BB8253,Nội ngoại thất
35BB8260,Mỹ thuật / Nghệ thuật / Thiết kế
35BB8266,Hành chính / Thư ký
35BB8266,Kế toán / Kiểm toán
35BB8266,Thống kê
35BB8255,Bán hàng / Kinh doanh
35BB8255,Dịch vụ khách hàng
35BB8255,Quản lý điều hành
35BB8258,Bán hàng / Kinh doanh
35BB8258,Ngân hàng
35BB8258,Bảo hiểm
35BB822B,Quảng cáo / Đối ngoại / Truyền Thông
35BB822B,Truyền hình / Báo chí / Biên tập
35BB822B,Thực phẩm & Đồ uống
35BB8218,Tiếp thị / Marketing
35BB8218,Bán hàng / Kinh doanh
35BB8262,Tư vấn
35BB824B,Kế toán / Kiểm toán
35BB824B,Tài chính / Đầu tư
35BB824B,Quảng cáo / Đối ngoại / Truyền Thông
35BB822F,Kế toán / Kiểm toán
35BB822F,Nhà hàng / Khách sạn
35BB822F,Sản xuất / Vận hành sản xuất
35BB8201,Tiếp thị / Marketing
35BB8201,Bán lẻ / Bán sỉ
35BB8201,Bán hàng / Kinh doanh
35BB8226,Bán hàng / Kinh doanh
35BB8226,Dịch vụ khách hàng
35BB8226,CNTT - Phần mềm
35BB822D,Luật / Pháp lý
35BB822D,Nhân sự
35BB822D,Sản xuất / Vận hành sản xuất
35BB8232,Quản lý điều hành
35BB8232,Y tế / Chăm sóc sức khỏe
35BB8228,Thu mua / Vật tư
35BB8228,Điện / Điện tử / Điện lạnh
35BB8228,Bán hàng / Kinh doanh
35BB8235,Ngân hàng
35BB8235,CNTT - Phần mềm
35BB8235,CNTT - Phần cứng / Mạng
35BB8236,Bán hàng / Kinh doanh
35BB8236,Tiếp thị / Marketing
35BB8221,Bán lẻ / Bán sỉ
35BB8221,Bán hàng / Kinh doanh
35BB8221,Tư vấn
35BB8214,Mỹ thuật / Nghệ thuật / Thiết kế
35BB8214,Dệt may / Da giày / Thời trang
35BB81E0,Thu mua / Vật tư
35BB81D9,Cơ khí / Ô tô / Tự động hóa
35BB8238,Bán lẻ / Bán sỉ
35BB8238,Dược phẩm
35BB8238,Y tế / Chăm sóc sức khỏe
35BB81DA,Xuất nhập khẩu
35BB8234,Bán hàng / Kinh doanh
35BB822E,Tiếp thị / Marketing
35BB822E,Bán hàng / Kinh doanh
35BB822E,Dịch vụ khách hàng
35BB81CD,Bán hàng / Kinh doanh
35BB81CD,Tư vấn
35BB81CD,Nội ngoại thất
35BB08B7,Tư vấn
35BB08B7,Dịch vụ khách hàng
35BB08B7,CNTT - Phần mềm
35BB81E1,Hành chính / Thư ký
35BB81E1,Biên phiên dịch
35BB81E1,Nhân sự
35BB81E2,Thực phẩm & Đồ uống
35BB81E2,Tiếp thị / Marketing
35BB81E2,Bán lẻ / Bán sỉ
35BB81DB,Tiếp thị / Marketing
35BB81DB,Bán hàng / Kinh doanh
35BB81DB,Xuất nhập khẩu
35BB80A1,Unknown
35BB81EB,Dịch vụ khách hàng
35BB81EB,Dệt may / Da giày / Thời trang
35BB81EB,Thu mua / Vật tư
35BB81E8,Unknown
35BB81E9,Tiếp thị / Marketing
35BB81E9,Hành chính / Thư ký
35BB81E9,Quảng cáo / Đối ngoại / Truyền Thông
35BB81EE,Bán lẻ / Bán sỉ
35BB81EE,Ngân hàng
35BB81EE,Tư vấn
35BB81E4,Bán hàng / Kinh doanh
35BB81E4,Tiếp thị trực tuyến
35BB81E4,Y tế / Chăm sóc sức khỏe
35BB7A7A,Truyền hình / Báo chí / Biên tập
35BB7A7A,Quảng cáo / Đối ngoại / Truyền Thông
35BB7A7A,Tổ chức sự kiện
35BB81E7,Tiếp thị / Marketing
35BB81E7,Bán lẻ / Bán sỉ
35BB8095,CNTT - Phần cứng / Mạng
35BB8095,Bảo trì / Sửa chữa
35BB8095,Bất động sản
35BB8154,Tiếp thị / Marketing
35BB8154,Bán hàng / Kinh doanh
35BB8154,Y tế / Chăm sóc sức khỏe
35BB7B99,Unknown
35BB7D95,Nhân sự
35BB7D95,Hành chính / Thư ký
35BB7D95,Cơ khí / Ô tô / Tự động hóa
35BB80A9,Xuất nhập khẩu
35BB80A9,Thu mua / Vật tư
35BB80C7,Tiếp thị / Marketing
35BB80C7,Bán hàng / Kinh doanh
35BB80C7,Bán lẻ / Bán sỉ
35BB8089,Tiếp thị / Marketing
35BB8089,Bán hàng / Kinh doanh
35BB8089,Dịch vụ khách hàng
35BB7F7F,Chăn nuôi / Thú y
35BB7F7F,Bảo trì / Sửa chữa
35BB7F7F,Sản xuất / Vận hành sản xuất
35BB81ED,CNTT - Phần cứng / Mạng
35BB803C,Tiếp thị / Marketing
35BB803C,Nhà hàng / Khách sạn
35BB803C,Truyền hình / Báo chí / Biên tập
35BB8066,Bảo trì / Sửa chữa
35BB8066,Sản xuất / Vận hành sản xuất
35BB8066,Thực phẩm & Đồ uống
35BB7C99,Kế toán / Kiểm toán
35BB7C99,Tài chính / Đầu tư
35BB7C99,Xuất nhập khẩu
35BB81A2,Tiếp thị / Marketing
35BB81A2,Bán hàng / Kinh doanh
35BB81A2,CNTT - Phần cứng / Mạng
35BB81B0,Dược phẩm
35BB81AE,Thực phẩm & Đồ uống
35BB81B2,Hóa học
35BB81B2,Sản xuất / Vận hành sản xuất
35BB81B2,Dệt may / Da giày / Thời trang
35BB80EE,Tiếp thị / Marketing
35BB80EE,Bán hàng / Kinh doanh
35BB80EE,Bưu chính viễn thông
35BB81B4,Bán hàng / Kinh doanh
35BB8035,Kế toán / Kiểm toán
35BB81AF,Công nghệ sinh học
35BB81AF,Hóa học
35BB81AF,Quản lý chất lượng (QA/QC)
35BB80F2,Hành chính / Thư ký
35BB80F2,Bán hàng / Kinh doanh
35BB80F2,Tư vấn
35BB80FB,Hành chính / Thư ký
35BB80FB,Bán hàng / Kinh doanh
35BB80FB,Tư vấn
35BB811D,CNTT - Phần cứng / Mạng
35BB811D,CNTT - Phần mềm
35BB811D,Bưu chính viễn thông
35BB812B,Kế toán / Kiểm toán
35BB812B,Ngành khác
35BB80FF,Tiếp thị / Marketing
35BB80FF,Bán hàng / Kinh doanh
35BB80FF,Bưu chính viễn thông
35BB80EC,Kế toán / Kiểm toán
35BB80EC,Ngành khác
35BB8129,Kế toán / Kiểm toán
35BB8129,Ngành khác
35BB80F8,Hành chính / Thư ký
35BB80F8,Bán hàng / Kinh doanh
35BB80F8,Tư vấn
35BB80F4,Hành chính / Thư ký
35BB80F4,Bán hàng / Kinh doanh
35BB80F4,Tư vấn
35BB810B,Tiếp thị / Marketing
35BB810B,Bán hàng / Kinh doanh
35BB810B,Bưu chính viễn thông
35BB811A,CNTT - Phần cứng / Mạng
35BB811A,CNTT - Phần mềm
35BB811A,Bưu chính viễn thông
35BB8127,Kế toán / Kiểm toán
35BB8127,Ngành khác
35BB80FE,Tiếp thị / Marketing
35BB80FE,Bán hàng / Kinh doanh
35BB80FE,Bưu chính viễn thông
35BB8118,Kế toán / Kiểm toán
35BB8118,Ngành khác
35BB816D,Dịch vụ khách hàng
35BB816D,Bán lẻ / Bán sỉ
35BB8173,Mỹ thuật / Nghệ thuật / Thiết kế
35BB8173,Nhân sự
35BB80F5,Hành chính / Thư ký
35BB80F5,Bán hàng / Kinh doanh
35BB80F5,Tư vấn
35BB811E,CNTT - Phần cứng / Mạng
35BB811E,CNTT - Phần mềm
35BB811E,Bưu chính viễn thông
35BB8109,Tiếp thị / Marketing
35BB8109,Quảng cáo / Đối ngoại / Truyền Thông
35BB816F,Bán lẻ / Bán sỉ
35BB816F,Bán hàng / Kinh doanh
35BB816F,Quản lý điều hành
35BB8176,Bán hàng / Kinh doanh
35BB8176,Hành chính / Thư ký
35BB8176,Mới tốt nghiệp / Thực tập
35BB8172,Tiếp thị / Marketing
35BB8172,Tiếp thị trực tuyến
35BB8172,Quảng cáo / Đối ngoại / Truyền Thông
35BB8179,Bán hàng / Kinh doanh
35BB8179,Kế toán / Kiểm toán
35BB8179,Quản lý chất lượng (QA/QC)
35BB8174,Bán hàng / Kinh doanh
35BB8174,Tư vấn
35BB8174,Thực phẩm & Đồ uống
35BB8177,Bán hàng / Kinh doanh
35BB8177,Tư vấn
35BB8177,Thực phẩm & Đồ uống
35BB817C,Tiếp thị / Marketing
35BB817C,Giải trí
35BB817C,Quảng cáo / Đối ngoại / Truyền Thông
35BB8171,Vận chuyển / Giao nhận /  Kho vận
35BB8171,Lao động phổ thông
35BB8171,Thực phẩm & Đồ uống
35BB816E,Dịch vụ khách hàng
35BB816E,Ngân hàng
35BB816E,Tài chính / Đầu tư
35BB817D,Bảo hiểm
35BB817D,Quản lý chất lượng (QA/QC)
35BB817D,Quản lý điều hành
35BB817A,Tiếp thị / Marketing
35BB817A,Giải trí
35BB817A,Quảng cáo / Đối ngoại / Truyền Thông
35BB817B,Tiếp thị / Marketing
35BB817B,Giải trí
35BB817B,Quảng cáo / Đối ngoại / Truyền Thông
35BB8141,Unknown
35BB8115,Tiếp thị / Marketing
35BB8115,Bán hàng / Kinh doanh
35BB8115,Bưu chính viễn thông
35BB8101,Tiếp thị / Marketing
35BB8101,Bán hàng / Kinh doanh
35BB8101,Bưu chính viễn thông
35BB817F,Tiếp thị / Marketing
35BB817F,Giải trí
35BB817F,Quảng cáo / Đối ngoại / Truyền Thông
35BB812E,Kế toán / Kiểm toán
35BB812E,Ngành khác
35BB810D,Tiếp thị / Marketing
35BB810D,Bán hàng / Kinh doanh
35BB810D,Bưu chính viễn thông
35BB80EB,CNTT - Phần cứng / Mạng
35BB80EB,CNTT - Phần mềm
35BB80EB,Bưu chính viễn thông
35BB8123,CNTT - Phần cứng / Mạng
35BB8123,CNTT - Phần mềm
35BB8123,Bưu chính viễn thông
35BB8143,Tư vấn
35BB8143,Ngân hàng
35BB8143,Bảo hiểm
35BB8144,Bán lẻ / Bán sỉ
35BB8144,Nhân sự
35BB8144,Sản xuất / Vận hành sản xuất
35BB8114,Tiếp thị / Marketing
35BB8114,Bán hàng / Kinh doanh
35BB8114,Bưu chính viễn thông
35BB810F,Tiếp thị / Marketing
35BB810F,Bán hàng / Kinh doanh
35BB810F,Bưu chính viễn thông
35BB813B,Bán lẻ / Bán sỉ
35BB813B,Bán hàng / Kinh doanh
35BB813B,Tiếp thị trực tuyến
35BB812F,Kế toán / Kiểm toán
35BB812F,Ngành khác
35BB8100,Tiếp thị / Marketing
35BB8100,Bán hàng / Kinh doanh
35BB8100,Bưu chính viễn thông
35BB80DF,Vận chuyển / Giao nhận /  Kho vận
35BB80E0,Kế toán / Kiểm toán
35BB80F3,Hành chính / Thư ký
35BB80F3,Bán hàng / Kinh doanh
35BB80F3,Tư vấn
35BB80D6,Vận chuyển / Giao nhận /  Kho vận
35BB80E6,Bán lẻ / Bán sỉ
35BB80E6,Bán hàng / Kinh doanh
35BB80E6,Dệt may / Da giày / Thời trang
35BB8145,Quản lý điều hành
35BB8145,Nhân sự
35BB8145,Kế toán / Kiểm toán
35BB8002,Kế toán / Kiểm toán
35BB80DC,Vận chuyển / Giao nhận /  Kho vận
35BB80D4,Tiếp thị / Marketing
35BB80D4,Bán hàng / Kinh doanh
35BB80D4,Dịch vụ khách hàng
35BB802A,Kế toán / Kiểm toán
35BB8099,Tiếp thị / Marketing
35BB8099,Bán hàng / Kinh doanh
35BB8099,Tiếp thị trực tuyến
35BB80DD,Vận chuyển / Giao nhận /  Kho vận
35BB80E2,Vận chuyển / Giao nhận /  Kho vận
35BB808F,Cơ khí / Ô tô / Tự động hóa
35BB808F,Mỹ thuật / Nghệ thuật / Thiết kế
35BB80E5,Cơ khí / Ô tô / Tự động hóa
35BB80E5,Điện / Điện tử / Điện lạnh
35BB80DB,Vận chuyển / Giao nhận /  Kho vận
35BB80E4,Sản xuất / Vận hành sản xuất
35BB7D17,Tiếp thị / Marketing
35BB7D17,Bán lẻ / Bán sỉ
35BB7D17,Bán hàng / Kinh doanh
35BB80A0,Tiếp thị / Marketing
35BB80A0,Tiếp thị trực tuyến
