company_id,company_title,company_url,company_video_url
C01968,CÔNG TY TNHH NHỰA MMA,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-nhua-mma.35A78C7D.html,Unknown
C01969,Công ty cổ phần nhà máy trang thiết bị y tế Usm Healthcare,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-nha-may-trang-thiet-bi-y-te-usm-healthcare.35A8F5B2.html,Unknown
C01970,Công ty TNHH Sản xuát và phát triển thương mại Hoàng Yến,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-san-xuat-va-phat-trien-thuong-mai-hoang-yen.35A959DD.html,Unknown
C01971,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-chung-khoan-asean.35A95F80.html,Unknown
C01972,"Al Naboodah International (Vietnam) Co., Ltd",https://careerbuilder.vn/vi/nha-tuyen-dung/al-naboodah-international-vietnam-co-ltd.35A7CEB2.html,Unknown
C01973,CÔNG TY CỔ PHẦN ICON AND DENIM,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-icon-and-denim.35A90C67.html,https://www.youtube.com/watch?v=pik3qOfv5fg
C01974,CÔNG TY TNHH THƯƠNG MẠI MEDLINE VIỆT NAM,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-thuong-mai-medline-viet-nam.35A951A6.html,Unknown
C01975,Công ty TNHH Fresenius Medical Care Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-fresenius-medical-care-viet-nam.35A85A2C.html,Unknown
C01976,Saint-Gobain Vietnam - Nhà Máy Hiệp Phú,https://careerbuilder.vn/vi/nha-tuyen-dung/saint-gobain-vietnam-nha-may-hiep-phu.35A527B9.html,https://www.youtube.com/watch?v=AN17rFHFhb4
C01977,CHi Nhánh Cty TNHH Yakult Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/chi-nhanh-cty-tnhh-yakult-viet-nam.35A597AE.html,https://www.youtube.com/watch?v=IdMpDenuvAo
C01978,Công ty cổ phần Đầu tư Xây dựng Bất động sản Hoàng Triều,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-xay-dung-bat-dong-san-hoang-trieu.35A8CD9A.html,Unknown
